Hourly measurement data supplied by UK-air on 28/02/2021
All Data GMT hour ending. "No data" is used to indicate missing data for that time.
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,,"Rochester Stoke",,,,,
Date Time,Hour of Day,Day of Week,PM10 particulate matter (Hourly measured),Status PM10,PM2.5 particulate matter (Hourly measured),Status PM2.5,Nitrogen dioxide,Status NO2
2019-02-18 23:00:00,23,0,7.25,V ugm-3 (FIDAS),5.59,V ugm-3 (Ref.eq),11.97646,V ugm-3
2019-02-19 00:00:00,0,1,6.85,V ugm-3 (FIDAS),4.976,V ugm-3 (Ref.eq),9.18195,V ugm-3
2019-02-19 01:00:00,1,1,8.025,V ugm-3 (FIDAS),5.59,V ugm-3 (Ref.eq),9.7354,V ugm-3
2019-02-19 02:00:00,2,1,9.725,V ugm-3 (FIDAS),6.745,V ugm-3 (Ref.eq),8.8232,V ugm-3
2019-02-19 03:00:00,3,1,10.475,V ugm-3 (FIDAS),7.524,V ugm-3 (Ref.eq),8.06213,V ugm-3
2019-02-19 04:00:00,4,1,10.375,V ugm-3 (FIDAS),7.642,V ugm-3 (Ref.eq),7.81532,V ugm-3
2019-02-19 05:00:00,5,1,9.825,V ugm-3 (FIDAS),7.052,V ugm-3 (Ref.eq),6.78832,V ugm-3
2019-02-19 06:00:00,6,1,10.2,V ugm-3 (FIDAS),6.557,V ugm-3 (Ref.eq),11.92272,V ugm-3
2019-02-19 07:00:00,7,1,10.7,V ugm-3 (FIDAS),6.769,V ugm-3 (Ref.eq),16.42964,V ugm-3
2019-02-19 08:00:00,8,1,10.5,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),23.56012,V ugm-3
2019-02-19 09:00:00,9,1,12.125,V ugm-3 (FIDAS),7.642,V ugm-3 (Ref.eq),25.78321,V ugm-3
2019-02-19 10:00:00,10,1,14.45,V ugm-3 (FIDAS),8.302,V ugm-3 (Ref.eq),22.75903,V ugm-3
2019-02-19 11:00:00,11,1,15.875,V ugm-3 (FIDAS),8.939,V ugm-3 (Ref.eq),20.07802,V ugm-3
2019-02-19 12:00:00,12,1,13.15,V ugm-3 (FIDAS),7.382,V ugm-3 (Ref.eq),11.2941,V ugm-3
2019-02-19 13:00:00,13,1,9.125,V ugm-3 (FIDAS),5.401,V ugm-3 (Ref.eq),5.01932,V ugm-3
2019-02-19 14:00:00,14,1,8.6,V ugm-3 (FIDAS),5.259,V ugm-3 (Ref.eq),4.62015,V ugm-3
2019-02-19 15:00:00,15,1,10.1,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),4.39219,V ugm-3
2019-02-19 16:00:00,16,1,9.8,V ugm-3 (FIDAS),5.849,V ugm-3 (Ref.eq),6.21755,V ugm-3
2019-02-19 17:00:00,17,1,12.075,V ugm-3 (FIDAS),6.085,V ugm-3 (Ref.eq),9.46944,V ugm-3
2019-02-19 18:00:00,18,1,13.15,V ugm-3 (FIDAS),7.076,V ugm-3 (Ref.eq),21.621,V ugm-3
2019-02-19 19:00:00,19,1,12.325,V ugm-3 (FIDAS),7.854,V ugm-3 (Ref.eq),27.15489,V ugm-3
2019-02-19 20:00:00,20,1,14.225,V ugm-3 (FIDAS),9.599,V ugm-3 (Ref.eq),17.79872,V ugm-3
2019-02-19 21:00:00,21,1,15.6,V ugm-3 (FIDAS),10.33,V ugm-3 (Ref.eq),15.23164,V ugm-3
2019-02-19 22:00:00,22,1,14.825,V ugm-3 (FIDAS),9.528,V ugm-3 (Ref.eq),12.32204,V ugm-3
2019-02-19 23:00:00,23,1,14.125,V ugm-3 (FIDAS),9.245,V ugm-3 (Ref.eq),11.01,V ugm-3
2019-02-20 00:00:00,0,2,12.55,V ugm-3 (FIDAS),8.066,V ugm-3 (Ref.eq),10.89599,V ugm-3
2019-02-20 01:00:00,1,2,13.35,V ugm-3 (FIDAS),9.104,V ugm-3 (Ref.eq),14.98813,V ugm-3
2019-02-20 02:00:00,2,2,10.725,V ugm-3 (FIDAS),7.5,V ugm-3 (Ref.eq),7.98844,V ugm-3
2019-02-20 03:00:00,3,2,10.675,V ugm-3 (FIDAS),7.099,V ugm-3 (Ref.eq),7.36056,V ugm-3
2019-02-20 04:00:00,4,2,12.175,V ugm-3 (FIDAS),8.868,V ugm-3 (Ref.eq),8.50192,V ugm-3
2019-02-20 05:00:00,5,2,15.45,V ugm-3 (FIDAS),11.415,V ugm-3 (Ref.eq),6.44751,V ugm-3
2019-02-20 06:00:00,6,2,17.2,V ugm-3 (FIDAS),13.137,V ugm-3 (Ref.eq),6.56162,V ugm-3
2019-02-20 07:00:00,7,2,18.025,V ugm-3 (FIDAS),13.939,V ugm-3 (Ref.eq),8.67273,V ugm-3
2019-02-20 08:00:00,8,2,18.225,V ugm-3 (FIDAS),13.656,V ugm-3 (Ref.eq),13.75188,V ugm-3
2019-02-20 09:00:00,9,2,17.025,V ugm-3 (FIDAS),12.854,V ugm-3 (Ref.eq),14.49244,V ugm-3
2019-02-20 10:00:00,10,2,16.775,V ugm-3 (FIDAS),12.476,V ugm-3 (Ref.eq),11.18197,V ugm-3
2019-02-20 11:00:00,11,2,12.825,V ugm-3 (FIDAS),8.538,V ugm-3 (Ref.eq),9.24173,V ugm-3
2019-02-20 12:00:00,12,2,10.775,V ugm-3 (FIDAS),6.014,V ugm-3 (Ref.eq),6.504,V ugm-3
2019-02-20 13:00:00,13,2,10.2,V ugm-3 (FIDAS),6.061,V ugm-3 (Ref.eq),4.3925,V ugm-3
2019-02-20 14:00:00,14,2,10.25,V ugm-3 (FIDAS),6.415,V ugm-3 (Ref.eq),4.5067,V ugm-3
2019-02-20 15:00:00,15,2,9.475,V ugm-3 (FIDAS),5.519,V ugm-3 (Ref.eq),3.87921,V ugm-3
2019-02-20 16:00:00,16,2,10.15,V ugm-3 (FIDAS),5.59,V ugm-3 (Ref.eq),5.70463,V ugm-3
2019-02-20 17:00:00,17,2,9.825,V ugm-3 (FIDAS),5.731,V ugm-3 (Ref.eq),11.5267,V ugm-3
2019-02-20 18:00:00,18,2,9.975,V ugm-3 (FIDAS),6.745,V ugm-3 (Ref.eq),17.1761,V ugm-3
2019-02-20 19:00:00,19,2,9.975,V ugm-3 (FIDAS),7.076,V ugm-3 (Ref.eq),18.43165,V ugm-3
2019-02-20 20:00:00,20,2,10.975,V ugm-3 (FIDAS),8.302,V ugm-3 (Ref.eq),18.48863,V ugm-3
2019-02-20 21:00:00,21,2,15.625,V ugm-3 (FIDAS),12.311,V ugm-3 (Ref.eq),18.08928,V ugm-3
2019-02-20 22:00:00,22,2,18.75,V ugm-3 (FIDAS),14.976,V ugm-3 (Ref.eq),17.9756,V ugm-3
2019-02-20 23:00:00,23,2,19.375,V ugm-3 (FIDAS),16.109,V ugm-3 (Ref.eq),19.74424,V ugm-3
2019-02-21 00:00:00,0,3,20.575,V ugm-3 (FIDAS),16.934,V ugm-3 (Ref.eq),19.0023,V ugm-3
2019-02-21 01:00:00,1,3,19.7,V ugm-3 (FIDAS),16.51,V ugm-3 (Ref.eq),11.87229,V ugm-3
2019-02-21 02:00:00,2,3,20.25,V ugm-3 (FIDAS),16.84,V ugm-3 (Ref.eq),9.35871,V ugm-3
2019-02-21 03:00:00,3,3,22.55,V ugm-3 (FIDAS),18.939,V ugm-3 (Ref.eq),10.42637,V ugm-3
2019-02-21 04:00:00,4,3,24.775,V ugm-3 (FIDAS),20.826,V ugm-3 (Ref.eq),11.24402,V ugm-3
2019-02-21 05:00:00,5,3,26.6,V ugm-3 (FIDAS),22.288,V ugm-3 (Ref.eq),8.78937,V ugm-3
2019-02-21 06:00:00,6,3,26.75,V ugm-3 (FIDAS),22.264,V ugm-3 (Ref.eq),9.89299,V ugm-3
2019-02-21 07:00:00,7,3,25.5,V ugm-3 (FIDAS),21.51,V ugm-3 (Ref.eq),11.98571,V ugm-3
2019-02-21 08:00:00,8,3,24.825,V ugm-3 (FIDAS),20.495,V ugm-3 (Ref.eq),18.03654,V ugm-3
2019-02-21 09:00:00,9,3,22.75,V ugm-3 (FIDAS),18.774,V ugm-3 (Ref.eq),21.74304,V ugm-3
2019-02-21 10:00:00,10,3,21.8,V ugm-3 (FIDAS),17.429,V ugm-3 (Ref.eq),22.42831,V ugm-3
2019-02-21 11:00:00,11,3,16.25,V ugm-3 (FIDAS),13.066,V ugm-3 (Ref.eq),7.70319,V ugm-3
2019-02-21 12:00:00,12,3,16.65,V ugm-3 (FIDAS),13.208,V ugm-3 (Ref.eq),5.9909,V ugm-3
2019-02-21 13:00:00,13,3,19.05,V ugm-3 (FIDAS),14.693,V ugm-3 (Ref.eq),8.1014,V ugm-3
2019-02-21 14:00:00,14,3,20.2,V ugm-3 (FIDAS),14.127,V ugm-3 (Ref.eq),11.01404,V ugm-3
2019-02-21 15:00:00,15,3,19.325,V ugm-3 (FIDAS),13.043,V ugm-3 (Ref.eq),11.92674,V ugm-3
2019-02-21 16:00:00,16,3,20.825,V ugm-3 (FIDAS),13.467,V ugm-3 (Ref.eq),12.04193,V ugm-3
2019-02-21 17:00:00,17,3,20.45,V ugm-3 (FIDAS),14.009,V ugm-3 (Ref.eq),15.5815,V ugm-3
2019-02-21 18:00:00,18,3,23.125,V ugm-3 (FIDAS),14.623,V ugm-3 (Ref.eq),22.6037,V ugm-3
2019-02-21 19:00:00,19,3,26.925,V ugm-3 (FIDAS),20.519,V ugm-3 (Ref.eq),29.16895,V ugm-3
2019-02-21 20:00:00,20,3,28.275,V ugm-3 (FIDAS),23.043,V ugm-3 (Ref.eq),16.55312,V ugm-3
2019-02-21 21:00:00,21,3,28.15,V ugm-3 (FIDAS),23.231,V ugm-3 (Ref.eq),27.45588,V ugm-3
2019-02-21 22:00:00,22,3,26.7,V ugm-3 (FIDAS),22.429,V ugm-3 (Ref.eq),20.09318,V ugm-3
2019-02-21 23:00:00,23,3,25.625,V ugm-3 (FIDAS),21.934,V ugm-3 (Ref.eq),15.46839,V ugm-3
2019-02-22 00:00:00,0,4,24.875,V ugm-3 (FIDAS),21.51,V ugm-3 (Ref.eq),11.49146,V ugm-3
2019-02-22 01:00:00,1,4,25.25,V ugm-3 (FIDAS),21.533,V ugm-3 (Ref.eq),11.18923,V ugm-3
2019-02-22 02:00:00,2,4,20.6,V ugm-3 (FIDAS),18.962,V ugm-3 (Ref.eq),11.03943,V ugm-3
2019-02-22 03:00:00,3,4,16.25,V ugm-3 (FIDAS),14.953,V ugm-3 (Ref.eq),8.96316,V ugm-3
2019-02-22 04:00:00,4,4,14.575,V ugm-3 (FIDAS),13.467,V ugm-3 (Ref.eq),8.50639,V ugm-3
2019-02-22 05:00:00,5,4,10.225,V ugm-3 (FIDAS),9.434,V ugm-3 (Ref.eq),8.67629,V ugm-3
2019-02-22 06:00:00,6,4,8.8,V ugm-3 (FIDAS),8.09,V ugm-3 (Ref.eq),10.56234,V ugm-3
2019-02-22 07:00:00,7,4,8.05,V ugm-3 (FIDAS),7.453,V ugm-3 (Ref.eq),8.62034,V ugm-3
2019-02-22 08:00:00,8,4,7.1,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),11.93182,V ugm-3
2019-02-22 09:00:00,9,4,7.25,V ugm-3 (FIDAS),6.698,V ugm-3 (Ref.eq),11.4157,V ugm-3
2019-02-22 10:00:00,10,4,8.75,V ugm-3 (FIDAS),7.783,V ugm-3 (Ref.eq),14.778,V ugm-3
2019-02-22 11:00:00,11,4,12.075,V ugm-3 (FIDAS),10.307,V ugm-3 (Ref.eq),16.60168,V ugm-3
2019-02-22 12:00:00,12,4,15.125,V ugm-3 (FIDAS),12.028,V ugm-3 (Ref.eq),15.80273,V ugm-3
2019-02-22 13:00:00,13,4,12.325,V ugm-3 (FIDAS),10.142,V ugm-3 (Ref.eq),16.3118,V ugm-3
2019-02-22 14:00:00,14,4,15.575,V ugm-3 (FIDAS),13.066,V ugm-3 (Ref.eq),24.23495,V ugm-3
2019-02-22 15:00:00,15,4,11.7,V ugm-3 (FIDAS),10.472,V ugm-3 (Ref.eq),32.34115,V ugm-3
2019-02-22 16:00:00,16,4,18.025,V ugm-3 (FIDAS),16.84,V ugm-3 (Ref.eq),32.36367,V ugm-3
2019-02-22 17:00:00,17,4,18.4,V ugm-3 (FIDAS),17.241,V ugm-3 (Ref.eq),31.44987,V ugm-3
2019-02-22 18:00:00,18,4,15.725,V ugm-3 (FIDAS),14.788,V ugm-3 (Ref.eq),40.01022,V ugm-3
2019-02-22 19:00:00,19,4,17.2,V ugm-3 (FIDAS),16.132,V ugm-3 (Ref.eq),22.55293,V ugm-3
2019-02-22 20:00:00,20,4,20.7,V ugm-3 (FIDAS),19.41,V ugm-3 (Ref.eq),30.37599,V ugm-3
2019-02-22 21:00:00,21,4,25.55,V ugm-3 (FIDAS),23.868,V ugm-3 (Ref.eq),32.83116,V ugm-3
2019-02-22 22:00:00,22,4,29.875,V ugm-3 (FIDAS),27.736,V ugm-3 (Ref.eq),27.40552,V ugm-3
2019-02-22 23:00:00,23,4,31.15,V ugm-3 (FIDAS),29.151,V ugm-3 (Ref.eq),27.63516,V ugm-3
2019-02-23 00:00:00,0,5,34.275,V ugm-3 (FIDAS),32.005,V ugm-3 (Ref.eq),35.45488,V ugm-3
2019-02-23 01:00:00,1,5,30.325,V ugm-3 (FIDAS),28.113,V ugm-3 (Ref.eq),33.81215,V ugm-3
2019-02-23 02:00:00,2,5,18.3,V ugm-3 (FIDAS),17.146,V ugm-3 (Ref.eq),43.39385,V ugm-3
2019-02-23 03:00:00,3,5,21.275,V ugm-3 (FIDAS),19.646,V ugm-3 (Ref.eq),41.04492,V ugm-3
2019-02-23 04:00:00,4,5,20.225,V ugm-3 (FIDAS),18.797,V ugm-3 (Ref.eq),40.23671,V ugm-3
2019-02-23 05:00:00,5,5,18.875,V ugm-3 (FIDAS),17.5,V ugm-3 (Ref.eq),37.7741,V ugm-3
2019-02-23 06:00:00,6,5,19.725,V ugm-3 (FIDAS),18.349,V ugm-3 (Ref.eq),35.86502,V ugm-3
2019-02-23 07:00:00,7,5,18.775,V ugm-3 (FIDAS),17.453,V ugm-3 (Ref.eq),34.15766,V ugm-3
2019-02-23 08:00:00,8,5,18.125,V ugm-3 (FIDAS),16.816,V ugm-3 (Ref.eq),23.93499,V ugm-3
2019-02-23 09:00:00,9,5,21.875,V ugm-3 (FIDAS),19.882,V ugm-3 (Ref.eq),21.93008,V ugm-3
2019-02-23 10:00:00,10,5,33.975,V ugm-3 (FIDAS),30.307,V ugm-3 (Ref.eq),21.30958,V ugm-3
2019-02-23 11:00:00,11,5,30.725,V ugm-3 (FIDAS),26.769,V ugm-3 (Ref.eq),20.05848,V ugm-3
2019-02-23 12:00:00,12,5,31.675,V ugm-3 (FIDAS),26.958,V ugm-3 (Ref.eq),15.05305,V ugm-3
2019-02-23 13:00:00,13,5,26.975,V ugm-3 (FIDAS),23.184,V ugm-3 (Ref.eq),6.39232,V ugm-3
2019-02-23 14:00:00,14,5,28.925,V ugm-3 (FIDAS),24.811,V ugm-3 (Ref.eq),14.94922,V ugm-3
2019-02-23 15:00:00,15,5,30.825,V ugm-3 (FIDAS),26.203,V ugm-3 (Ref.eq),21.45858,V ugm-3
2019-02-23 16:00:00,16,5,26.425,V ugm-3 (FIDAS),22.335,V ugm-3 (Ref.eq),19.86491,V ugm-3
2019-02-23 17:00:00,17,5,20.75,V ugm-3 (FIDAS),16.981,V ugm-3 (Ref.eq),10.39236,V ugm-3
2019-02-23 18:00:00,18,5,20.025,V ugm-3 (FIDAS),15.283,V ugm-3 (Ref.eq),15.47774,V ugm-3
2019-02-23 19:00:00,19,5,26.125,V ugm-3 (FIDAS),20.755,V ugm-3 (Ref.eq),30.04327,V ugm-3
2019-02-23 20:00:00,20,5,38.375,V ugm-3 (FIDAS),31.486,V ugm-3 (Ref.eq),28.67192,V ugm-3
2019-02-23 21:00:00,21,5,40.375,V ugm-3 (FIDAS),34.717,V ugm-3 (Ref.eq),26.3302,V ugm-3
2019-02-23 22:00:00,22,5,41.1,V ugm-3 (FIDAS),35.094,V ugm-3 (Ref.eq),31.29365,V ugm-3
2019-02-23 23:00:00,23,5,35.85,V ugm-3 (FIDAS),30.991,V ugm-3 (Ref.eq),42.8775,V ugm-3
2019-02-24 00:00:00,0,6,36.25,V ugm-3 (FIDAS),31.816,V ugm-3 (Ref.eq),38.48609,V ugm-3
2019-02-24 01:00:00,1,6,41.5,V ugm-3 (FIDAS),36.203,V ugm-3 (Ref.eq),37.31785,V ugm-3
2019-02-24 02:00:00,2,6,40.8,V ugm-3 (FIDAS),35.896,V ugm-3 (Ref.eq),39.37032,V ugm-3
2019-02-24 03:00:00,3,6,41.875,V ugm-3 (FIDAS),36.793,V ugm-3 (Ref.eq),42.72873,V ugm-3
2019-02-24 04:00:00,4,6,40.95,V ugm-3 (FIDAS),36.58,V ugm-3 (Ref.eq),32.95641,V ugm-3
2019-02-24 05:00:00,5,6,42.725,V ugm-3 (FIDAS),37.571,V ugm-3 (Ref.eq),29.05016,V ugm-3
2019-02-24 06:00:00,6,6,43.4,V ugm-3 (FIDAS),38.326,V ugm-3 (Ref.eq),28.71624,V ugm-3
2019-02-24 07:00:00,7,6,36.125,V ugm-3 (FIDAS),32.972,V ugm-3 (Ref.eq),26.99451,V ugm-3
2019-02-24 08:00:00,8,6,25.5,V ugm-3 (FIDAS),23.821,V ugm-3 (Ref.eq),26.46171,V ugm-3
2019-02-24 09:00:00,9,6,25.6,V ugm-3 (FIDAS),23.939,V ugm-3 (Ref.eq),25.25867,V ugm-3
2019-02-24 10:00:00,10,6,31.6,V ugm-3 (FIDAS),28.915,V ugm-3 (Ref.eq),24.96586,V ugm-3
2019-02-24 11:00:00,11,6,32.325,V ugm-3 (FIDAS),29.906,V ugm-3 (Ref.eq),24.21697,V ugm-3
2019-02-24 12:00:00,12,6,38.8,V ugm-3 (FIDAS),34.245,V ugm-3 (Ref.eq),23.13695,V ugm-3
2019-02-24 13:00:00,13,6,39.425,V ugm-3 (FIDAS),34.151,V ugm-3 (Ref.eq),23.95373,V ugm-3
2019-02-24 14:00:00,14,6,34.5,V ugm-3 (FIDAS),29.764,V ugm-3 (Ref.eq),23.05791,V ugm-3
2019-02-24 15:00:00,15,6,35.1,V ugm-3 (FIDAS),31.038,V ugm-3 (Ref.eq),36.44252,V ugm-3
2019-02-24 16:00:00,16,6,40.45,V ugm-3 (FIDAS),35.519,V ugm-3 (Ref.eq),42.75207,V ugm-3
2019-02-24 17:00:00,17,6,47.55,V ugm-3 (FIDAS),41.368,V ugm-3 (Ref.eq),60.72478,V ugm-3
2019-02-24 18:00:00,18,6,42.225,V ugm-3 (FIDAS),36.297,V ugm-3 (Ref.eq),48.79204,V ugm-3
2019-02-24 19:00:00,19,6,35.775,V ugm-3 (FIDAS),29.882,V ugm-3 (Ref.eq),42.04917,V ugm-3
2019-02-24 20:00:00,20,6,41.825,V ugm-3 (FIDAS),36.227,V ugm-3 (Ref.eq),41.30471,V ugm-3
2019-02-24 21:00:00,21,6,55.8,V ugm-3 (FIDAS),50,V ugm-3 (Ref.eq),29.93925,V ugm-3
2019-02-24 22:00:00,22,6,44.9,V ugm-3 (FIDAS),40.095,V ugm-3 (Ref.eq),42.10814,V ugm-3
2019-02-24 23:00:00,23,6,36.025,V ugm-3 (FIDAS),32.335,V ugm-3 (Ref.eq),45.76413,V ugm-3
2019-02-25 00:00:00,0,0,25.5,V ugm-3 (FIDAS),23.727,V ugm-3 (Ref.eq),40.61901,V ugm-3
2019-02-25 01:00:00,1,0,21.35,V ugm-3 (FIDAS),20.071,V ugm-3 (Ref.eq),32.76321,V ugm-3
2019-02-25 02:00:00,2,0,24.05,V ugm-3 (FIDAS),22.429,V ugm-3 (Ref.eq),32.91056,V ugm-3
2019-02-25 03:00:00,3,0,26.175,V ugm-3 (FIDAS),24.222,V ugm-3 (Ref.eq),29.69987,V ugm-3
2019-02-25 04:00:00,4,0,24.25,V ugm-3 (FIDAS),22.547,V ugm-3 (Ref.eq),32.15729,V ugm-3
2019-02-25 05:00:00,5,0,22.85,V ugm-3 (FIDAS),21.415,V ugm-3 (Ref.eq),27.31126,V ugm-3
2019-02-25 06:00:00,6,0,28.275,V ugm-3 (FIDAS),26.227,V ugm-3 (Ref.eq),31.19028,V ugm-3
2019-02-25 07:00:00,7,0,30.55,V ugm-3 (FIDAS),28.16,V ugm-3 (Ref.eq),30.22669,V ugm-3
2019-02-25 08:00:00,8,0,25.225,V ugm-3 (FIDAS),23.491,V ugm-3 (Ref.eq),22.95006,V ugm-3
2019-02-25 09:00:00,9,0,27.075,V ugm-3 (FIDAS),24.764,V ugm-3 (Ref.eq),31.4158,V ugm-3
2019-02-25 10:00:00,10,0,33.65,V ugm-3 (FIDAS),29.316,V ugm-3 (Ref.eq),39.18941,V ugm-3
2019-02-25 11:00:00,11,0,36.225,V ugm-3 (FIDAS),30.849,V ugm-3 (Ref.eq),39.38798,V ugm-3
2019-02-25 12:00:00,12,0,37.95,V ugm-3 (FIDAS),32.099,V ugm-3 (Ref.eq),44.92206,V ugm-3
2019-02-25 13:00:00,13,0,40.55,V ugm-3 (FIDAS),34.599,V ugm-3 (Ref.eq),47.51832,V ugm-3
2019-02-25 14:00:00,14,0,39.3,V ugm-3 (FIDAS),34.576,V ugm-3 (Ref.eq),46.44583,V ugm-3
2019-02-25 15:00:00,15,0,40,V ugm-3 (FIDAS),34.293,V ugm-3 (Ref.eq),36.58116,V ugm-3
2019-02-25 16:00:00,16,0,40.35,V ugm-3 (FIDAS),34.694,V ugm-3 (Ref.eq),53.77671,V ugm-3
2019-02-25 17:00:00,17,0,41.825,V ugm-3 (FIDAS),36.392,V ugm-3 (Ref.eq),66.37856,V ugm-3
2019-02-25 18:00:00,18,0,43,V ugm-3 (FIDAS),36.51,V ugm-3 (Ref.eq),75.73473,V ugm-3
2019-02-25 19:00:00,19,0,50.675,V ugm-3 (FIDAS),44.34,V ugm-3 (Ref.eq),77.59093,V ugm-3
2019-02-25 20:00:00,20,0,41.225,V ugm-3 (FIDAS),36.132,V ugm-3 (Ref.eq),73.76089,V ugm-3
2019-02-25 21:00:00,21,0,36.175,V ugm-3 (FIDAS),32.453,V ugm-3 (Ref.eq),67.46672,V ugm-3
2019-02-25 22:00:00,22,0,39.975,V ugm-3 (FIDAS),34.788,V ugm-3 (Ref.eq),73.38345,V ugm-3
2019-02-25 23:00:00,23,0,42.8,V ugm-3 (FIDAS),36.675,V ugm-3 (Ref.eq),65.76755,V ugm-3
2019-02-26 00:00:00,0,1,45.2,V ugm-3 (FIDAS),39.175,V ugm-3 (Ref.eq),67.9941,V ugm-3
2019-02-26 01:00:00,1,1,45,V ugm-3 (FIDAS),38.797,V ugm-3 (Ref.eq),56.03937,V ugm-3
2019-02-26 02:00:00,2,1,47.35,V ugm-3 (FIDAS),40.778,V ugm-3 (Ref.eq),59.48796,V ugm-3
2019-02-26 03:00:00,3,1,42.9,V ugm-3 (FIDAS),37.076,V ugm-3 (Ref.eq),62.09152,V ugm-3
2019-02-26 04:00:00,4,1,42.275,V ugm-3 (FIDAS),36.51,V ugm-3 (Ref.eq),57.20452,V ugm-3
2019-02-26 05:00:00,5,1,40.725,V ugm-3 (FIDAS),34.953,V ugm-3 (Ref.eq),46.59984,V ugm-3
2019-02-26 06:00:00,6,1,43.3,V ugm-3 (FIDAS),37.83,V ugm-3 (Ref.eq),45.95272,V ugm-3
2019-02-26 07:00:00,7,1,52.75,V ugm-3 (FIDAS),44.505,V ugm-3 (Ref.eq),40.87564,V ugm-3
2019-02-26 08:00:00,8,1,40.925,V ugm-3 (FIDAS),35.637,V ugm-3 (Ref.eq),49.20497,V ugm-3
2019-02-26 09:00:00,9,1,50.5,V ugm-3 (FIDAS),43.019,V ugm-3 (Ref.eq),52.22478,V ugm-3
2019-02-26 10:00:00,10,1,45.65,V ugm-3 (FIDAS),38.043,V ugm-3 (Ref.eq),58.16108,V ugm-3
2019-02-26 11:00:00,11,1,44.4,V ugm-3 (FIDAS),36.793,V ugm-3 (Ref.eq),62.45992,V ugm-3
2019-02-26 12:00:00,12,1,41.2,V ugm-3 (FIDAS),33.278,V ugm-3 (Ref.eq),59.57913,V ugm-3
2019-02-26 13:00:00,13,1,45.725,V ugm-3 (FIDAS),36.958,V ugm-3 (Ref.eq),64.47676,V ugm-3
2019-02-26 14:00:00,14,1,55.85,V ugm-3 (FIDAS),45.448,V ugm-3 (Ref.eq),73.03212,V ugm-3
2019-02-26 15:00:00,15,1,65.025,V ugm-3 (FIDAS),52.217,V ugm-3 (Ref.eq),82.12806,V ugm-3
2019-02-26 16:00:00,16,1,59.85,V ugm-3 (FIDAS),47.901,V ugm-3 (Ref.eq),70.75278,V ugm-3
2019-02-26 17:00:00,17,1,65.6,V ugm-3 (FIDAS),53.514,V ugm-3 (Ref.eq),81.57939,V ugm-3
2019-02-26 18:00:00,18,1,70.575,V ugm-3 (FIDAS),55.802,V ugm-3 (Ref.eq),86.32184,V ugm-3
2019-02-26 19:00:00,19,1,70.85,V ugm-3 (FIDAS),57.5,V ugm-3 (Ref.eq),98.15143,V ugm-3
2019-02-26 20:00:00,20,1,80.775,V ugm-3 (FIDAS),62.996,V ugm-3 (Ref.eq),106.54357,V ugm-3
2019-02-26 21:00:00,21,1,68.575,V ugm-3 (FIDAS),52.83,V ugm-3 (Ref.eq),84.13539,V ugm-3
2019-02-26 22:00:00,22,1,55.475,V ugm-3 (FIDAS),43.845,V ugm-3 (Ref.eq),74.51936,V ugm-3
2019-02-26 23:00:00,23,1,38.6,V ugm-3 (FIDAS),32.477,V ugm-3 (Ref.eq),63.93246,V ugm-3
2019-02-27 00:00:00,0,2,33.95,V ugm-3 (FIDAS),30.472,V ugm-3 (Ref.eq),56.28325,V ugm-3
2019-02-27 01:00:00,1,2,38,V ugm-3 (FIDAS),33.467,V ugm-3 (Ref.eq),45.9455,V ugm-3
2019-02-27 02:00:00,2,2,31.55,V ugm-3 (FIDAS),28.939,V ugm-3 (Ref.eq),49.08829,V ugm-3
2019-02-27 03:00:00,3,2,33,V ugm-3 (FIDAS),28.915,V ugm-3 (Ref.eq),49.03183,V ugm-3
2019-02-27 04:00:00,4,2,28.325,V ugm-3 (FIDAS),25.92,V ugm-3 (Ref.eq),45.77637,V ugm-3
2019-02-27 05:00:00,5,2,29.525,V ugm-3 (FIDAS),26.887,V ugm-3 (Ref.eq),50.77673,V ugm-3
2019-02-27 06:00:00,6,2,36.475,V ugm-3 (FIDAS),31.84,V ugm-3 (Ref.eq),39.12183,V ugm-3
2019-02-27 07:00:00,7,2,36.975,V ugm-3 (FIDAS),32.877,V ugm-3 (Ref.eq),38.84141,V ugm-3
2019-02-27 08:00:00,8,2,39.175,V ugm-3 (FIDAS),34.811,V ugm-3 (Ref.eq),36.099,V ugm-3
2019-02-27 09:00:00,9,2,47.825,V ugm-3 (FIDAS),40.095,V ugm-3 (Ref.eq),42.38199,V ugm-3
2019-02-27 10:00:00,10,2,46.275,V ugm-3 (FIDAS),34.528,V ugm-3 (Ref.eq),46.30429,V ugm-3
2019-02-27 11:00:00,11,2,55.2,V ugm-3 (FIDAS),37.359,V ugm-3 (Ref.eq),52.18403,V ugm-3
2019-02-27 12:00:00,12,2,53.7,V ugm-3 (FIDAS),38.609,V ugm-3 (Ref.eq),55.04318,V ugm-3
2019-02-27 13:00:00,13,2,53.6,V ugm-3 (FIDAS),39.717,V ugm-3 (Ref.eq),50.44937,V ugm-3
2019-02-27 14:00:00,14,2,57.3,V ugm-3 (FIDAS),40.59,V ugm-3 (Ref.eq),50.8568,V ugm-3
2019-02-27 15:00:00,15,2,54.85,V ugm-3 (FIDAS),41.061,V ugm-3 (Ref.eq),51.35809,V ugm-3
